-3.890552989198335254e+00,-3.155175360883767599e+00,-1.123950964712752798e+00
-9.013714734747246382e+00,-4.016535315338649603e+00,5.424273678155194034e+01
-3.415862288766613020e+00,-2.549187359113481932e+00,-3.645518689665889411e+01
-2.560481628351901406e+00,-1.963920588219019159e+00,-6.034524856490030942e+01
-8.917761549453489422e+00,-6.140447249212469316e+00,1.065962736669714594e+01
-6.383779888534856006e+00,-8.891657946438416005e-01,5.277477438611316529e+01
-7.508263713689497187e+00,-1.211047482242980422e+00,5.258682785162160656e+01
-6.091753856387388311e+00,-3.968329240770625432e+00,6.297652105137018452e+00
-7.369849349282077355e+00,-5.751423206510676067e+00,3.887538092676933399e+00
-4.829591521772137241e+00,-4.413723217419088130e+00,2.374601761409278033e+00
-9.416618010328434707e+00,-3.920224479841255327e+00,6.745721937811700286e+01
-2.313202589724840941e+00,-1.159938230255977309e+00,-4.052939118532759011e+01
-2.643559559127246494e+00,-5.752710917215262398e-01,-2.379807530300715968e+01
-2.947071054433344273e+00,-4.584749810347121368e+00,5.193762629229743766e+01
-4.757273201991059075e+00,-5.789980747301139985e-01,1.658703682636663856e+01
-4.700881843124241399e+00,-1.941039397069779682e+00,4.542000460491412817e+00
-7.636841132000835586e+00,-2.917533712239704258e+00,2.282017549513779997e+01
-7.833746345565124614e-01,-3.092551056443477719e-01,3.777094344827080619e+00
-8.201941744672039292e+00,-5.379289566753417517e+00,1.235542457754546142e+01
-6.814879880296746961e-01,-2.007366772308796676e+00,3.020091130642850175e+01
-4.362817331273754817e+00,-5.900857248096546215e+00,4.120368681870828276e+00
-9.267830932284718770e+00,-1.793333354897974630e-02,8.184455474599256775e+01
-3.272070903099672634e+00,-5.724513639224491968e+00,3.275282549170518109e+01
-4.867718859282643251e+00,-2.218791999183220121e+00,9.299743384624541420e+00
-9.654873588964056452e+00,-4.979077364855236887e+00,6.831948744109529059e+01
-4.549347921500814351e+00,-4.701927966251975732e+00,3.721984569257732911e+00
-5.117741424541901729e+00,-3.115327269533309185e+00,5.102284125841825890e+00
-9.402716673619551102e-01,-5.896773559669167497e+00,2.588222108051137482e+01
-1.353062420323887238e-01,-5.869423397930574993e+00,3.469892391198423098e+01
-5.514283390658071937e+00,-2.009675887220533141e+00,3.840289053727292412e+01
-9.165890174899082865e-02,-4.302971425888422630e+00,1.965514960345613105e+01
-6.315080462496062808e+00,-2.790466353455809845e+00,1.816322610468225562e+01
-7.445365157628955899e+00,-3.933525986012995634e+00,1.378817560544693066e+01
-3.445597305484328743e+00,-5.189676062733599160e+00,4.253009091868946712e+01
-8.514902196374315224e+00,-2.684682629326704983e+00,2.312608927424204808e+01
-3.323509920389256855e+00,-2.341847362816528388e+00,-5.446815890546472616e+01
