2.532495574951171875e+02,5.614993896484375000e+02,2.928345031738281250e+02,1.074746398925781250e+02,3.050195932388305664e+00,4.925719451904296875e+01,3.803286790847778320e+00
2.429513702392578125e+02,8.538777465820312500e+02,3.865122375488281250e+02,1.410259399414062500e+02,3.559226751327514648e+00,3.544219589233398438e+01,5.431416034698486328e+00
3.048533020019531250e+02,4.725431823730468750e+02,3.850192565917968750e+02,1.678192596435546875e+02,3.870858192443847656e+00,1.415375328063964844e+01,5.108233451843261719e+00
1.270605392456054688e+02,1.351072265625000000e+03,1.996819610595703125e+02,1.183965225219726562e+02,4.841337203979492188e+00,9.565764427185058594e+00,5.142234325408935547e+00
1.182923278808593750e+02,9.414829101562500000e+02,2.539400939941406250e+02,1.116141815185546875e+02,3.546232938766479492e+00,1.428499221801757812e+01,3.831689596176147461e+00
3.513208312988281250e+02,1.116754882812500000e+03,1.702515106201171875e+02,1.468651885986328125e+02,4.475789546966552734e+00,3.357664108276367188e+01,6.311022281646728516e+00
8.833396911621093750e+01,1.198294921875000000e+03,1.234432144165039062e+02,5.279938888549804688e+01,1.902985811233520508e+00,3.484749221801757812e+01,1.915517330169677734e+00
1.484960174560546875e+02,7.344465942382812500e+02,1.242107543945312500e+02,5.412783050537109375e+01,2.087492942810058594e+00,1.396985340118408203e+01,1.408729910850524902e+00
3.575505676269531250e+02,1.306419311523437500e+03,1.805180358886718750e+02,1.283390350341796875e+02,4.117692947387695312e+00,3.891130447387695312e+01,5.815374374389648438e+00
4.918228759765625000e+02,2.275922393798828125e+02,4.703814392089843750e+02,1.835132904052734375e+02,1.334631204605102539e+00,2.525837326049804688e+01,4.942686557769775391e+00
3.634685058593750000e+02,6.411966552734375000e+02,2.536013336181640625e+02,1.724502410888671875e+02,4.486365318298339844e+00,7.102259159088134766e+00,5.953353404998779297e+00
1.509599761962890625e+02,7.350529174804687500e+02,2.276158752441406250e+02,8.340205383300781250e+01,4.602145195007324219e+00,7.132162570953369141e+00,2.358899116516113281e+00
2.787236633300781250e+02,1.324794921875000000e+03,2.864342041015625000e+02,1.448693847656250000e+02,1.260766386985778809e+00,3.224898910522460938e+01,6.469414234161376953e+00
4.550654907226562500e+02,7.755466918945312500e+02,5.870051879882812500e+02,1.991813049316406250e+02,1.001201629638671875e+00,3.900607681274414062e+01,8.862382888793945312e+00
1.874958190917968750e+02,7.200050048828125000e+02,2.141409149169921875e+02,9.410670471191406250e+01,3.170647144317626953e+00,1.728828620910644531e+01,2.709177494049072266e+00
2.458268890380859375e+02,6.026135864257812500e+02,3.892864074707031250e+02,1.909190826416015625e+02,2.261675834655761719e+00,4.811254119873046875e+01,7.725790023803710938e+00
3.335076904296875000e+02,1.274205200195312500e+03,2.411998291015625000e+02,1.390686645507812500e+02,3.678969860076904297e+00,5.951931476593017578e+00,6.139430999755859375e+00
2.772408142089843750e+02,6.495862426757812500e+02,3.913692321777343750e+02,1.508503723144531250e+02,4.932766437530517578e+00,3.338672256469726562e+01,5.278604030609130859e+00
4.134641723632812500e+02,9.024841308593750000e+02,2.234145050048828125e+02,1.611949615478515625e+02,3.737428426742553711e+00,1.793875694274902344e+01,6.353436946868896484e+00
5.416063232421875000e+02,1.008180847167968750e+03,3.244822387695312500e+02,1.907342224121093750e+02,1.320952296257019043e+00,2.542142295837402344e+01,8.074689865112304688e+00
